Date,Pair 1,Pair 2,Pair 3,Pair 4,Pair 5,Pair 6,Pair 7,Pair 8,Pair 9,Pair 10,Pair 11,Pair 12,Pair 13,Pair 14,Pair 15,Pair 16,Pair 17,Pair 18,Pair 19,Pair 20,Pair 21,Pair 22,Pair 23,Pair 24,Pair 25,Pair 26,Pair 27,Pair 28,Pair 29,Pair 30,Pair 31,Pair 32,Pair 33,Pair 34,Pair 35,Pair 36,Pair 37,Pair 38,Pair 39,Pair 40,Pair 41,Pair 42,Pair 43,Pair 44,Pair 45,Pair 46,Pair 47,Pair 48,Pair 49,Pair 50,Pair 51,Pair 52,Pair 53,Pair 54,Pair 55,Pair 56,Pair 57,Pair 58,Pair 59,Pair 60,Pair 61,Pair 62,Pair 63,Pair 64,Pair 65,Pair 66,Pair 67,Pair 68,Pair 69,Pair 70,Pair 71,Pair 72,Pair 73
2017-05-12,93.13211728029067,223.3337285079993,72.37488644115395,89.19476140191024,21.805985425570025,56.45333318050001,63.777070371861655,85.56605270387455,125.6585043946377,196.46497700624144,166.90241408808353,225.61526170540057,211.01183154534354,476.88635531934506,282.1139917874855,88.87424372092411,153.66989871663134,271.38324497750443,470.8486823834462,432.2926223017862,242.0532940721662,279.10680803042027,193.17271242501664,275.5557880098529,66.34382822924022,88.97294134612187,471.3712599189415,432.77250969289736,242.32276422408532,275.86764060086705,22.859183311767442,87.93051068258511,81.66025541961857,154.60210371848643,236.10866084854604,194.77979308356976,381.17818316421403,173.41396100906337,65.63494952826042,129.65298999569345,134.95167044574265,74.42320186029576,22.59510068577253,58.00217435796578,268.8437830767239,133.58948120412913,48.89136873263243,92.22036456767083,65.90569605200518,129.96047706732878,202.77100251598486,269.9411278068536,468.2570798709952,429.91746898948753,182.18724647057928,240.7263287892677,277.56555166750394,274.1234524224983,153.12255717061885,134.07113022769474,170.05771787927046,374.93974550533625,170.97329202563685,160.6105387486902,70.37162820831145,338.57164357823507,49.22741632614126,88.4545681621664,277.8721817558636,99.71046280521188,275.35733124577337,160.3396673308951,152.75073070171842
2017-05-15,93.73643960796852,227.89968615595586,73.81005180702917,91.26719283813054,22.37152925588363,59.61838979253978,65.84183825447528,87.49398490048378,129.7685071036463,203.0753935736229,170.37704231945088,230.0232577478695,215.42866764342358,479.42042387131283,282.9559271812612,89.33040289337134,155.78153592691677,272.6681221109586,473.3595735774453,434.48873665666156,243.30926094566973,280.2872978367982,194.01498934532464,277.06959558373296,67.3139610547251,89.4463266742616,473.9732623295455,435.052364807915,243.62558114842756,277.4346349469676,22.986031459921477,88.86032011543276,82.40158784719456,155.1430974900632,237.0792238167902,195.98613892852498,381.2502386521269,173.633200652702,66.58096984248891,131.6790368716808,135.39123427009014,74.66001853248773,22.751673142039884,60.22232254547618,270.1371592644167,133.98910043190085,49.222847580538925,92.27237838493735,66.47027620648704,131.24818421633165,205.12184682555335,269.67239708068655,468.05198914245136,429.62148932743435,182.2162158764264,240.58585498320514,277.13380244658015,274.04185340599304,152.7557045684619,133.68045579116898,169.46128113373175,372.12800214049355,170.79404187834194,160.34229769893346,70.15306835679371,337.79604690591214,49.272626316117645,88.6703088122571,278.2864678454539,99.87619603822117,276.1119934777914,160.36690433609783,152.8491723214894
2017-05-16,94.1375786216654,232.52924390865797,75.22112225528805,93.35382973752615,24.20206990764872,61.81423262730151,67.15516103766055,89.08058414793173,133.68050309987655,208.64454686981418,173.65672662848084,234.44040118217964,219.5338972460646,479.15065504002854,283.4417391037798,89.10367709043294,154.94488194649574,272.8698442161854,472.1365007946315,433.5321266062483,242.71114597273748,279.30939992364017,193.97301876841158,276.0282720274208,67.29036196396862,89.25223465758098,472.92321996937085,434.25446442971213,243.1163546278845,276.49483672859407,24.532958349551294,89.16466764764715,82.24735571495438,154.7863942920688,237.65636097299983,196.72098586128698,383.73849216575366,173.12428179524784,66.90383785971545,133.69914149303608,136.36305482690096,74.46932993722666,24.007177751877503,61.164455427569735,269.91118535182295,134.51561901859844,48.64535816076962,92.77660807718482,66.62101803839353,132.92820857012174,207.3221835010205,270.6971110935556,468.2786630450977,429.9938703363286,181.90161015872337,240.7328702821983,277.0197161219485,273.8536518342367,152.30585902884826,134.83738309721934,169.36560860368252,374.22470306805843,171.20992420969998,160.23321712546277,70.3410940928895,337.20271948669017,48.91486294938153,88.47487707902343,277.40441619462797,100.1086474416567,275.16475850248327,159.3327521365802,151.97375149184586
2017-05-17,92.08813412093168,236.08913441205357,74.35270700787879,92.81338986957716,22.740540704855146,60.2045717706859,67.05073540653802,88.445485225395,130.71012448420802,203.79652706180423,174.23689097844732,236.58066340472584,220.21978695380295,470.64286851091515,282.60263613948564,88.22384003826019,156.0499188246219,270.0515800920373,468.9680868448374,430.63040619725473,241.03985116123965,279.70926009640226,192.13591517703333,274.670978960001,67.02702431697571,88.40942548060973,469.949988421468,431.53190835247443,241.5453861029804,275.25141549026125,22.634767869729345,86.02763202425251,79.22707487183055,152.35694652425343,235.82289135699835,192.13317776456068,388.4265803990596,172.4642358770464,65.80174850994159,128.89968883121514,133.80173162586135,72.67677254864917,22.25946673078858,58.880527637804676,264.3631173268177,131.54546624611476,48.26942122752775,91.10468729741496,65.68282438300817,128.4212908609454,200.15588720801338,265.2907717561545,460.5803051732999,422.9318489599272,179.59492853159304,236.73193057152042,274.6922087490549,269.834339018947,151.54248982482028,131.94331624200677,168.07053485641205,380.3479491258932,166.49911262609302,158.5394876370127,68.97436184326614,332.59773554561616,48.56644653725874,86.60700858941786,274.6273278504366,99.21768789879538,270.69464886922697,158.14090006686996,150.96605092515296
2017-05-18,92.60591940500771,230.00247202011485,73.35419194878685,91.29287480785419,22.2693913771461,60.683820883643236,62.942338258769254,86.3538635865996,130.22798635886846,201.70681543678882,170.52460441576267,231.49214208198214,215.5524655335487,472.45045762311725,281.8764320113119,88.36832428216859,157.18843902778787,272.1338225433838,471.24357942094343,432.63706640005887,242.05978323327494,280.52922810695316,193.92062677009162,276.13561202155995,64.51560759407602,88.42181356520044,471.52381791358255,432.894438808279,242.20458792588528,276.30464449174303,22.72183725854867,86.99767364983852,79.51787670917116,152.47246398836296,236.54768436101818,193.84361876768014,390.9575820858985,171.73897043466823,63.48257348134093,131.73994194602923,134.6925453643373,73.88212597481069,22.486438561553662,61.06635549971094,267.66467004672097,132.7771077755911,49.47718962451975,92.3111964763414,63.60886008625646,131.76549459899428,204.00690796044256,268.57341525411476,464.94684397873846,426.8593742049081,180.7730312578421,238.82969745089855,276.74272988581856,272.5192397337968,152.860413768847,133.16265183344336,168.85627965314097,384.5627352611022,167.26300361788697,159.4815452303792,69.60930998764424,336.49495326020644,49.78595202147508,87.13355409773399,276.6082738400029,99.81993776122093,273.3280529263391,159.67988146724593,152.23162143269263
2017-05-19,93.11897387006397,235.54605444542065,75.09603860715058,93.51916243604728,22.85320137583811,63.059937694855,63.93368215539906,88.28200579774219,132.0999186662746,207.18811844220892,174.32107043671178,236.54735126960657,220.42580543405788,475.46246851336656,283.56823651032283,88.69534003955738,159.61125270361444,273.5616539999397,474.07988068612724,435.1709310538182,243.58056742527867,282.11462440483865,193.77495432004545,277.1898545488673,64.32552388110173,88.76411419060283,474.4403684137883,435.50208480713434,243.76654278487143,277.40650825582,22.82584371461327,88.11349430436098,80.32117530134171,153.818425959083,238.20209950561627,194.3796993043537,395.73933235071365,172.23640854530936,63.36338588352663,131.39809564223958,135.0384665955823,74.43581718913303,22.69887934214688,62.505543126940736,269.60939679027376,133.36842975863212,50.183411002338175,93.09982599510869,63.59359957999849,131.64490035835365,206.3968873430585,270.6442479485266,468.89182042588425,430.4129593437249,182.96690099397307,240.92030759415957,278.98592132944077,274.2316565207525,154.10572646968387,133.81012743016237,170.02381770708593,388.82299015625676,168.78744579916196,160.47177129081462,70.09307818004505,339.03365778500205,50.531225251806774,87.40932018703903,278.00917603240265,100.51838710908686,274.2158532124421,160.43272280944484,153.00551311027397
2017-05-22,94.08052227586082,242.28784254224053,77.35534914155684,96.5410775075956,23.027552108563356,65.80845243013559,65.85536971899216,90.88922050990122,137.26170146401324,213.84289638602212,179.1722887044508,242.66826188923878,226.52026656972845,477.99272019035345,285.1635361672659,89.15030683850398,160.6561649525554,275.4065224652876,476.2619671712253,437.28488259031667,244.71894280643215,283.62500892992,194.36664077176215,278.0829313376433,64.61445786147061,89.17239189224527,476.3751292530555,437.388867968443,244.77767698470757,278.1552712712744,22.528910210560284,89.35712732064812,81.17873043242884,154.14378106464306,237.74919540638933,194.2528172629922,394.20504465366866,172.4995201352267,63.94384702169954,133.87090467136696,136.1402985255171,74.8200041960009,22.309587618112495,63.739927369479716,271.1732521326684,134.2634632113947,50.23179967386673,93.83497866241274,63.8981818409494,133.574952271502,208.08778805541152,272.3696700150713,470.87471138549836,432.3429385984294,182.97983015807455,241.95534537915984,280.3754658039644,275.0187878535813,154.57942773146067,134.7842391798671,170.17138866470486,388.59435278633737,168.79613792126545,161.07413183419735,70.53602834908082,340.23672836632124,50.61476595712822,88.34945777625686,281.0502161156268,101.6816660915197,276.648951369487,161.94453509650944,154.380323316668
2017-05-23,94.50836989999945,239.80552342348324,76.82090676058166,96.32226104698864,22.635764889507808,65.2967816507697,65.3849725305665,90.12069631087769,140.67812956766852,213.58789259654054,177.8900813043527,240.559635354748,224.94874585574286,478.9920919933811,285.13438936200833,89.07712968883834,161.82865025257877,275.8145268870119,477.071607415048,437.97001826321207,245.0581634936197,284.0877326443647,194.2405298574115,278.72535307952,64.69820052495497,89.1554230348514,477.4837159896373,438.3484941750393,245.27057745331908,278.9725816708941,22.345406282411417,90.05281822444874,81.28100819676364,155.36518791975539,237.58572145731546,194.20778264179478,390.3084218286718,172.55762780208704,64.0620608058656,138.33420002087183,136.45772569671112,74.95704614619368,22.139410963004757,63.779357353212774,271.8718277094174,134.71699257101653,50.357423872012205,94.37063596221671,63.96658543493318,137.95748860752465,209.49022803980915,272.88739866342814,471.87285268143813,433.2014493899313,183.28506704060388,242.3920012336673,280.9502762501328,275.77273990263296,154.90196998871238,135.15101208106057,170.0864196860907,384.83718719781723,169.8895759672123,161.50637210003802,70.66140713996845,340.5204176404667,50.70821655746204,88.4836655087069,282.16636036264026,101.98859486596714,277.9398216162575,162.45872450181434,154.9967205763241
2017-05-24,95.31555776949367,242.4467024796924,77.42968424854931,97.68230947162593,22.774746587359427,66.62386382986169,65.54226729960317,91.17699774518657,147.7893053865252,219.5990165855273,179.64082811542895,242.89605956275852,227.15795729071473,480.1284545702898,286.106043512156,89.66261800464676,162.35053232387736,277.667828808461,479.52635321916404,440.2387757834457,246.38358691809395,285.91096901794367,194.95550374214753,280.2044601824438,64.4664684831644,89.6760417924418,479.59436412694964,440.3013283421829,246.41904534309742,280.25005155138797,22.288662175203118,90.74601582706603,81.693301384223,155.97373277739774,237.77084788014858,194.1793995075828,393.95299499294873,172.61756505488742,63.87395223320078,144.49465598930044,136.80458080880345,74.80555238978765,22.05110338547687,64.48303174267627,272.3357552770487,134.66292497382108,50.24148874559637,94.52647863099327,63.29822569478327,143.17188857462816,212.78784459797862,272.6945175951404,470.7902122779341,432.2224463553929,182.07240639701266,241.89824043237326,280.66470451261944,275.17883037833883,154.90323005603577,134.77160443583233,169.8003705812959,387.08877265646953,169.12001160041132,160.61429460506554,70.65530049950146,339.7575589122789,50.46667264758243,89.21980254965887,284.47755066226716,102.79160418243517,279.9116380484309,164.05927123996867,156.42103021292755
2017-05-25,96.59699824209298,241.12359493296566,77.22549946253442,98.12172761233761,22.693099546767943,66.57721738079691,64.9981159144354,91.1047909962586,148.91604890250073,220.98930940093686,178.67968347123733,241.7345889462348,225.91355014411266,482.39985108545886,287.5755562390445,90.02342686475478,157.71789930618007,279.0531830921067,480.74729439942985,441.3312991466503,246.9278153781038,286.92561788904857,194.59780906457112,280.8037139471311,64.30493511736339,90.11785948282377,481.2490171416818,441.7920623287401,247.1861960438681,281.10308833942383,22.44860966991991,92.15181485092957,82.50996047119384,155.97758773159228,236.73908079549773,192.97332065948717,392.83736585429403,172.44167644344262,63.787868463138366,146.44185835406006,138.38684413082504,75.12289250714417,22.126130029653076,64.8770857230582,274.2204141414015,135.8147142208765,50.435715120286375,95.78456286420965,63.34713418257296,145.40537199765748,215.95008569230214,275.17128337191167,473.92214128986717,435.0699082348125,180.80964078503197,243.42535806692388,282.8088396328353,276.89772342745266,155.7268072098792,136.22169055372086,170.7737832407001,389.2380605626852,169.31973643749652,160.6446663076456,71.07739577345643,342.8636301252805,50.7634907067781,89.47929423903065,285.1900495389061,102.99033552053602,280.2139790852922,163.9122854729449,156.4559802850236
2017-05-26,96.90815641817414,245.4523635841615,78.20682888661105,99.65781486654771,22.969141031166423,68.70480393344721,65.78681926198325,92.37878585622511,150.10657188508748,222.79425774705518,181.07971794996212,245.00246624064079,228.94601419593403,482.3592922764293,288.3659910208553,89.7819425464641,159.05704259673848,278.5804944262229,479.15474066285657,439.92668825905145,246.10365845890192,286.50975061485985,192.97633025358135,279.55026281017,64.01586019680249,89.9094423820382,479.8341787655228,440.5505543392219,246.4533253641657,279.9537213877195,22.456394238788747,92.3405441139893,82.51316504521955,155.60669067933958,236.58929838412587,191.84546906212125,393.84326584188324,172.7097812484229,63.69432080193529,145.78856328732053,139.9289232568783,75.05373879932114,22.081242028221205,66.10201248424477,274.53004518093906,136.15869300053183,50.38802739352336,96.13314603530064,63.32932634154173,144.8849280309595,215.17261042450286,275.93427911153367,474.4840350239252,435.6424644838828,180.77348827299102,243.70856878204262,283.66483427855337,276.9099863958251,155.41121473874142,136.79813543851637,171.31387737817573,391.00637100957704,169.39211388631782,160.52345568467155,71.15671458781877,346.5976226528608,50.792242926445745,90.02425214944944,287.28331532831027,103.78990526245616,281.44972931603024,164.182203295008,156.81576092180308
2017-05-30,97.3843718389123,246.12341260484692,78.57706771424314,100.40398363807613,23.1520981036678,70.17079080363129,66.12751944193946,92.95071300403325,150.33700556012772,225.1089501165222,181.92540558820286,246.31794787975912,230.12144445756573,481.9217329531436,288.0726972337874,89.72151192543149,158.2688453536808,278.177932598613,477.73782497091656,438.6095197982066,245.26609395952903,285.77016759167384,190.8695888449733,278.4271257713351,63.962972348832814,89.93317681864218,478.86769133732116,439.64692473871736,245.84721855258726,279.0940181168338,22.590690873873644,92.48053501261467,82.51719559773946,154.1573260028308,236.3984719673377,189.87092102700262,396.426991909627,172.52591703894137,63.6745299021962,145.3216950987217,140.76720879403905,75.55907614808851,22.29688812984788,67.63185748069563,276.5337218915188,137.5454036709692,50.73328444073613,97.3908211695958,64.02198527547387,145.91048765223218,218.63248181696503,278.9821038347973,479.0339751273301,439.80338142004393,181.02000630136405,245.93841855795264,286.4758576039359,279.283725792061,156.6111586312746,138.7139680926726,173.13957082389447,398.13225508608355,169.414800385962,161.53314746623724,71.7764359381622,351.4075413232762,51.32625177691148,90.24969091407337,287.47750098823417,103.88036869877853,281.2471921465309,163.69960741702852,156.57443073512854
