Index,ORCL GOOGL,USLV GLD,USLV AAPL,USLV GOOGL,USLV AMD,USLV NVDA,USLV CSCO,USLV ORCL,USLV TTWO,USLV EA,USLV HYG,USLV LQD,USLV JNK,VOO SPY,KXI VDC,VNQ ORCL,VNQ USO,VNQ QQQ,VNQ SPY,VNQ VOO,VNQ VTI,VNQ VDC,VNQ IBB,VNQ VHT,IYR CSCO,IYR ORCL,IYR SPY,IYR VOO,IYR VTI,IYR VHT,MSFT AMD,UPRO GOOGL,UPRO ORCL,JPM IYR,CVX LQD,CVX IBB,CVX TMF,XOM PG,INTC CSCO,INTC TTWO,COST MSFT,T AAPL,T AMD,T NVDA,T QQQ,T MSFT,T WMT,VZ GOOGL,VZ CSCO,VZ TTWO,VZ EA,VZ QQQ,VZ SPY,VZ VOO,VZ VDE,VZ VTI,VZ VDC,VZ VHT,VZ IYR,VZ MSFT,VZ PG,VZ TMF,VZ JPM,VZ XOM,VZ INTC,VZ COST,VZ WMT,CMCSA ORCL,CMCSA VDC,CMCSA KXI,CMCSA VHT,CMCSA VNQ,CMCSA IYR
2021-08-23,2.6170829835558718,2.8518966975220894,4.078077786836942,4.048934641990835,4.174989972618547,4.174203361007408,3.8812549254913193,3.8608482317132458,3.518369249710009,3.464552264948066,3.862889938797128,3.393621418460588,3.836185804837134,4.477159074010196,1.8980823209631037,3.564359003572325,1.758584004784321,2.5686020306328885,2.386886437631216,2.42487827226887,1.8313346030596505,2.6741753998702436,1.148788144386512,2.150910361976326,2.335769942959717,3.756010906374308,2.2233036724497888,2.2520875224015655,1.7145709032638132,2.0848603743948106,0.8723413352021386,3.377795478259696,2.361602749265346,1.5567605927435746,1.7840708012867366,1.9646489889002925,3.2116484990510803,1.0971097045367626,1.5945590271770353,1.8153935680137472,1.079921893679598,2.7038315838711786,2.767864306490281,2.401354263090213,2.658807268362571,2.6817197298681332,2.8959902948991516,3.0155899971689375,2.913598605873786,2.1301925530908203,3.1392901447247867,3.205009013601654,3.0578748452510642,3.0589327357850618,2.8279149930923317,3.096733843628991,2.6805680028339367,3.2435636546364544,2.8680636603093914,3.1459503488895857,1.7635389198790556,2.6961826079410884,2.9824690061031376,2.940698214382104,2.6060482973619905,2.357026879228301,2.2081410235905192,2.4115786861954818,2.648730465440589,2.2898751886494533,2.6349337175262666,2.811952648000368,2.66852944598517
2021-08-24,2.5942377871234625,2.9892627287688582,4.770454080963943,4.317036045579023,4.744431514224114,4.541262616152187,3.7789688728415167,3.7363298353987235,3.4124835807994858,3.8180225434635315,4.01536895068514,3.3101990378460484,3.9787313960579027,4.48250453416378,1.8931424088564202,3.9458337792511182,2.0217836057287073,2.509314750297509,2.3966192565157787,2.43634698015273,1.9191722802331992,2.6595531238476133,1.1720358035970655,2.1584733011665374,2.2194809273602565,3.9277764101307575,2.2488078360760255,2.27917880863307,1.8108867178518624,2.096067199874067,0.8168792065754834,3.7216723339312434,2.3743825771379465,1.5797598526807264,1.8272705280517836,2.008634256415849,3.023737191004928,1.1389354119892456,1.6245710369661321,1.815049660339487,1.1688194486320573,2.710550773100891,2.74869361521673,2.373526690588559,2.660764027068057,2.6879120600564645,2.8959166864371926,3.0107410723881918,2.9054918725024725,2.047453292085589,3.0681425267281544,3.2005656933047737,3.043012648223484,3.043950123602281,2.7766627257185683,3.0786537406180847,2.6429334013472117,3.2441333946233297,2.8491366083511935,3.192987474145697,1.7035300340253339,2.6345805611381237,2.940372812522472,2.8790633673361,2.5293497450707245,2.326289766952951,2.0208069305210365,2.445533168150817,2.680389656212359,2.2583710365036826,2.632140654193266,2.8648886737726107,2.7174288149016688
2021-08-25,2.5748660739967995,2.754057263791651,5.088532164640689,4.031805562260842,4.346908270081828,4.280173838755961,3.910434929141118,4.030650902152091,4.019821749399463,3.4526715097648766,3.6950323897310167,3.8220490529124866,3.6628582936355176,4.473632587785295,1.8638470901311341,3.741310287181598,2.154285356788244,2.498085311769068,2.3877943635967855,2.42864154674989,1.9318200668644778,2.661515544352653,1.2270360703912195,2.1740717684519946,2.193282996188176,3.939054199249433,2.245340592251868,2.2762432623692943,1.8244231772977686,2.1139125362171103,0.8923176573704467,3.6814797132074695,2.418127428888154,1.6640495632122285,1.795209430714399,1.9652068313679303,3.0661678969369044,1.10118892535821,1.597131214467941,1.7595768345925087,1.1858438095479922,2.6784751021398225,2.762837655588048,2.3887718127620667,2.618427605310332,2.653536052254794,2.8630060266420214,3.0048807301586637,2.891658075839049,1.9962602379511334,3.0156873238386144,3.194881195039243,3.0366047831580922,3.0373387624146075,2.7594189701286784,3.0736592732268764,2.6318729725245107,3.2402989575668415,2.836535297913041,3.1923496034133256,1.6782845375931386,2.628902096085418,2.945002458957983,2.855878703156631,2.498682207260404,2.3098027934586214,1.9104424712265569,2.7142407800300585,2.7949438495635928,2.31444374245924,2.6497569133650134,2.597996842215579,2.7733135327912284
2021-08-26,2.5922040279099727,2.545467147844646,4.956939982130396,4.533993246689446,3.935923862216803,4.779984865369636,4.464772688415936,4.409584802021096,4.172023422546196,3.1787191570411872,3.3983674594999385,3.049416137138479,3.3774238234857346,4.47842470319552,1.8699167105756116,3.070151148883386,2.1403224515218793,2.540229668047165,2.390821626854097,2.429346235086066,1.8796586657899406,2.6254640321197478,1.2201948694099076,2.1485074924053102,2.2196182328388083,3.9557551711609866,2.2348266853768717,2.263991500369254,1.7728123896028383,2.0770536491792457,1.0590470819480746,3.265178104890193,2.5118775504905972,1.71887868387479,1.8180605868645623,1.958526266737988,3.071701555784483,1.1826700343150203,1.5409948656820263,1.7433580073071853,1.1618655371394075,2.3847111468851923,2.7414044026945277,2.331437986354458,2.4501837662151416,2.3445255794139612,2.7704715878487134,2.991053986140524,2.87319151494043,1.9214178942047426,2.944852219038172,3.182230736824378,3.005499250926677,3.006157073156405,2.6767553948118805,3.0378418018687117,2.580545338679285,3.2235684819370873,2.8013267612573878,3.182756198556009,1.6045621879708285,2.5394507621855342,2.9050740666328965,2.770059801301485,2.392643137299485,2.2761577341812895,1.8869213991689353,2.664006362186049,2.718400313596737,2.255079685741164,2.642427862806125,2.5724360926490775,2.692095973975793
2021-08-27,2.574382418501635,2.5079285077677516,4.542880316271835,3.8461453243787136,4.132541372118581,4.027242744384651,4.108779019661139,4.0857615090743975,3.7760184156105656,3.302241976174812,3.5117335745542513,3.2104808628336,3.493883660475026,4.465520909603675,1.8605854808327873,3.0771446234840423,2.1110962244374245,2.596845198271022,2.3805443293615327,2.4183576165727314,1.8545085082087764,2.62652127871624,1.2161754779125142,2.197642559397286,2.2706372375277226,3.9895267596629513,2.22018706009911,2.2488630810903736,1.7518758921311852,2.126434757615201,1.212025646230757,3.277325858996082,2.6776182110715396,1.7308448509752699,1.7438808683182878,1.981770451344648,3.1578027539899147,1.1637350870516077,1.6235503285690653,1.7556118132271379,1.1336312988904618,2.1246658898350548,2.7487614291497127,2.346443132408114,2.5209330158335166,2.3742314589983353,2.8195022638531517,3.2844826633617066,2.877188235964217,1.9551578650838133,2.9776699708751657,3.2088052645636687,3.032034126384739,3.0326490120022105,2.7255351624689657,3.068931302429049,2.60974152838288,3.236321161265267,2.826272600145514,3.18883349709058,1.6575611855936325,2.542599355745731,2.9353705291889476,2.807267434027445,2.437457946610289,2.299537687696151,1.824921891114249,2.669631837226101,2.7173515127028174,2.2106345848668356,2.6063220031755323,2.6739251158468087,2.6785786607680824
2021-08-30,2.571879576569716,2.4141170062951036,4.004052496203441,3.7489561599354775,4.012243946028108,3.906071503360862,3.629387264785022,4.293643343898499,3.531543489514772,3.17736505013617,3.3822609003018327,3.1266806218622487,3.362321925691604,4.47988268136096,1.8602707636213784,3.0802244174065354,2.044207731661689,2.558203518974553,2.37958568433209,2.416959815712265,1.844934150167883,2.6611651327338492,1.1970403658094482,2.1828792175076086,2.264796411041981,3.9687948504618493,2.2166644578788075,2.244956124310066,1.7390070627872043,2.109512024492367,1.0692425916270505,3.3162541008503514,2.63682097901322,1.737351381404771,1.7077298383144979,1.9748023915482777,3.3283660366659413,1.1054448192752435,1.610356046194581,1.7058698303849629,1.0509302027370198,2.1514091514330103,2.7573235324892686,2.348154375767122,2.533220941819503,2.372743569343504,2.8276586651715325,3.1096025193454717,2.9890671158219497,2.127562322063717,3.2473989799878127,3.3574341585459235,3.129790433088175,3.1300360587920357,2.7860068772699993,3.1357782344907803,2.758284560311469,3.281210266652804,2.945618357857303,3.3912068001289994,1.7779131869666436,2.525357001094839,2.9269360315272865,2.867541862132839,2.5785899945492554,2.479377064809302,1.9326410591099574,2.7254803622538044,2.958746290181003,2.435777042040825,2.6716758008770527,2.742561731523042,2.7756238770132713
2021-08-31,2.5457173313921744,2.3701391055403715,4.04965236939834,3.890019291659939,4.16644901448502,4.080015320458774,3.803722350775244,4.002893200349551,3.6148864307279838,3.3539485222568755,3.540609038568194,3.246159224549774,3.5071424868723313,4.465340755288804,1.8661133839076027,3.0749013652919808,1.983585953452261,2.4522752654845736,2.411632638368444,2.4506991901233324,1.9213922918861344,2.5781834211612353,1.2042857442124209,2.278210895678369,2.2599371410895492,3.951300115756947,2.256127301064889,2.285610259054915,1.8098162763870496,2.20968097652951,1.1349777517557014,3.323011224512745,2.660383879325649,1.6452242371240868,1.7847640326240397,1.9215500610496126,3.4093096547137214,1.2230847061535115,1.6333384188797486,1.7438943223218457,1.032988657416902,2.190456184929331,2.790796776776325,2.3763669343887694,2.3654935745506096,2.417449138578173,2.7301064251745193,3.0971917241721356,2.985305748203707,2.1968051526164856,3.156970671680945,3.274399612440063,3.1056865598350867,3.1054730353169924,2.8273875341202532,3.1164775437843435,2.771223583209147,3.2543519220560655,2.9719439614661374,3.2905995177922747,1.9584095388455378,2.583528929766028,2.958979238243003,2.9064016855739143,2.5942233705876303,2.496996071306791,2.0658008311598985,2.7359176437929587,2.8100403996442354,2.2623717900516964,2.6422920778936727,2.748537501342103,2.8508878952179684
2021-09-01,2.5674650086960433,2.5024214003550753,3.879328860657715,3.933801362802017,4.0709740210943925,3.9965510153306094,3.757968234926082,3.7520041665048796,3.67175106210647,3.364746627369693,3.5348475707629814,3.3169763586932945,3.514452354690975,5.60388199982368,1.8988267373530279,3.742375432934073,1.7915782631115933,2.4735462994487802,2.3557795838747966,2.3960040693699667,1.8362083660515647,2.5343977936625617,1.178373844127995,2.321031983431792,2.414607175584277,3.9116653445358804,2.1781894483230317,2.209139771496901,1.7028071970182828,2.2481811228750637,1.165705443875123,3.2748259821411194,2.755440122075304,1.44213744376655,1.8919832740808749,1.6478090166157968,3.1221435184046067,1.2223858500868663,1.6125095717904396,1.7424577838369903,1.0154236677209036,2.1260268507792435,2.764463200837914,2.337838466137919,2.291428420422841,2.3521199509405997,2.7780558394981387,3.0663420324257666,2.9694160350908048,2.163908746283431,3.0952715633949017,3.242509304922498,3.0818350420193372,3.08226688216596,2.787999096750071,3.0946087871177146,2.753677563509945,3.2322910224803767,2.9640477526491624,3.258998756604364,1.8975027416365364,2.5857047904965973,2.9484434855358956,2.8633974009761336,2.5392772895871913,2.4772914534526773,2.078136302637402,2.6858360328275097,2.774981670783715,2.2381527654436937,2.6172840911733557,2.796299048019097,2.675163914990014
2021-09-02,2.5714126253202805,2.4676530885212946,4.108080994244695,3.9168869441590357,4.193190250095919,4.2364716338076756,3.9060171582337233,4.019175318788655,3.8633028315945825,3.312318239159401,3.507490776413577,3.2857596101701443,3.489793279373612,5.60859372282895,1.8925963382698723,3.7332685610663745,1.8323627612912905,2.57793101282698,2.5055505427348757,2.5472682986485697,1.9943080855523274,2.5694964120464303,1.2257906407404726,2.4236207705895447,2.43850787123388,3.904730477076547,2.331592736331702,2.3634322622228323,1.8571894424275663,2.3610948783327985,1.269731575906254,3.4075633742831353,2.762370152474731,1.5025532909425638,1.933372607136536,1.6682134139616172,3.0586966148089845,1.2856449742017335,1.6234405070343132,1.7705838813954757,0.8924913063956516,2.2577332243186152,2.826212687097025,2.415795217902471,2.4341467743703014,2.473361589225761,2.7919328449448413,2.994395853775051,2.912320340539144,2.136929243468731,2.9503099367232783,3.143843425209888,3.02428572551303,3.0246962616484785,2.7806926720696015,3.0531873000021608,2.6883537298550464,3.1929519880825827,2.900553331565992,3.122011984899707,1.946575842697416,2.574707981671877,2.9301647046704873,2.86454246094542,2.5039067578631946,2.414760668913834,2.122695392129689,2.717034514304464,2.6100390520796815,2.1138929917869334,2.608871010113882,2.7486458989563483,2.622092366387632
2021-09-03,2.5650520528033622,2.7919231386109393,4.119442113947024,4.287426905727738,4.644572316089762,4.61484254702293,3.966794898913381,4.289028625671041,4.094074337265333,3.7622121393022967,3.883592712558948,3.754089566922869,3.8649247839174254,5.611132466888496,2.0361172312871703,3.7527567043519925,1.738867598095306,2.499739633432919,2.3979867329665754,2.438389366555999,1.9104394782050627,2.502067929606971,1.2196672382628109,2.3365293404506384,2.4241544350076993,3.9326525112965682,2.2188837036158944,2.2493110078527327,1.7719113829163688,2.2668284060277983,1.244379404676934,3.3527731749136986,2.6710760691847475,1.505191460868997,1.9258681561436632,1.6879222643772187,3.1081563408429127,1.2199130320427216,1.5992229316403705,1.7531395166504313,0.8649855326032263,2.217130735050937,2.8159223612484254,2.401667571977717,2.3913281105523545,2.4332677152465676,2.7678206271242907,3.0057499188116426,2.926495679478397,2.1883251641638357,3.0212507217237112,3.151581694562664,3.043140746889869,3.04331431996336,2.8026120005104973,3.06600949951615,2.72700733186928,3.197486070199002,2.9226295198598002,3.1536835550582234,1.959953691020994,2.6187312403150664,2.943168577144614,2.8837388454868633,2.54047678199722,2.457684899308884,2.1429714606319226,2.7134195359629842,2.664716648996878,2.255999993391673,2.6186726318410223,2.7866242974349986,2.6503060390317095
